"Bindnr";"Brevid";"Tekst"
"1";"647";"Wij Hakon medher gudhz nadh biskuper j Stawangre, Tiidhike Wystakker riddare, Swale Rømare. Baltazar wander Daem, Swale Joonssøn, Thorgaut Sæmundrsson oc aller raadhmen i Berghwen sem tha heimæ j stadhen vaaro, kennomz medher thesso vaaro opno breffue, at wy voorom a konongs gardhen j Berghwen, die sancti Seuerini anno domini mo. cdo. xvo. saaghom oc høyrdhom aa, at thennæ brefførare, ærligh, oc vælbyrdhigh man Hannes Krøpeliin,fowyte a Bahws hende loff oc borghan. aa vaars nadhighæ herra konongsens veghnæ, aff alle the køpmen, sem aff Lybich vaaro oc tha j Berghwen waaro, oc fore alt thet goodz sem j Berhwen var, oc them aff Lybich tillhøyrdhe, oc fore alt annat goodz oc sculder, thet sem Lybich till høyrer, oc sem till Berghwen hender komæ kan, bliiffue alt standande i samæ borgharæ hand, oc thesse men haffuæ loffuath her fore, sem her effter skriffuadhe standæ, oc so heitæ Bærent hypper, Herman Oldendørp, Hannes Rytzenbergh, Herman lange, Tidekæ Willebæk, Johan Traghe, Gerhert to der Mølen, Kort Hylseman, Ghert Byseke, Hinrich Rutenberg, Johan van Stade, Jacob Hurlenbergh, Hannes Westhoff, Johan smidh Tewes Hoppe, Herman wan Soost, Wernerus wan Arsten, Hartwich Lambershøueth, Tideke junge, Swæder van Bænten Claws Wytte, Herman Wytte Hinrik Papendorp, oc Hinrich Swikker, oc wy alle sem foreskriffuade standæ haffuæ anaamædh thetta loff medher Hannes Krøpeliin, a vaars nadhighæ herra konongsens vegnæ, item kennes wy thet oc alle førskriffuade, at huat daghthingæn oc ændæ, sem førskriiffuadh Hannes Krøpeliin haffuer giort a vaars nadhoghæ herra konongsens veghnæ a thettæ ærende, thet haffuer han giørt effter vaart radh oc vilia. Till sannynda her vm settom vy medher viliæ oc vitscap vaar jnscigle fore thettæ breff som giort var deghi oc aare sem før sigher."
"1";"648";"Thet kænnomps wi oldermæn oc liggiara som nw aff the meneghæ Hensæ stadhæ wægna æra j Bergwen oppenbara j thetta wort breff at wi hawom forstandit aff hedhrlicom oc velbornom man Hanes Krøppelyn aff war nadhogha herra konungsens wægnæ at the aff Lybekæ æra kompna j keysarens owerakt. Thy kænnomps wi os hawa lofwat oc sakt hedherlicom oc velbornom man Hanes Krøppelyn til wars nadhoga herra konungsens nadh konung Erich oc rikesens aff Norghe for alla the som aff then stadhen Lybekæ hær j Bergwen vaaro oc ænnw æra paa then tyma tha som wi waar nadhogha herra konungsens ærende oc wilia forstodhom aff Hanes Krøppelyn. Jtem lofwom wi oc for alt thet godz som hær æpter scrifwit oc tha hær j Bergwen war swa som summan ær ther aff vim. lybiskæ mark oc viijc. lybiskæ mark oc xxviij lybiskæ mark som thom aff Lybekæ til hører thet loffwa wi at the skola andwordha worom nadhoga herra konungenom badhe mæn oc godz som for scrifwit staar alla them som han therom til sæter a sina wægna thet vp at bæra hær j Bergwen widh waara godha tro oc sanind oc widh thera sworna edh som thet godzet handtera. æ nær som han thet aff them hawa wil oc han thet kræwer ælla kræwa later. Jtem lowom wi oc for alt thet godz oc sculder æ hwadhan thet kombar som æn til Bergwen komma kan tha skola the standa j the samma wisso oc foruaring som thet andra godz oc summan som før scrifwit staar. Thetta forscriffna lofwa wi oldermæn oc liggiara j Bergwen vtan alt argt oc all hiælperædhe the som them aff Lybekæ oc os til hiælpa kan komma oc waar nadhoga herra konungsens ræt krænkia ælla hindra maa j nokra handa mata. with waara godha tro oc saninda. ok vtan alla arghæ list ok j alla handa mata wor nadhogha herra konungsens ræt w forsymedh. Oc til meere stadhfæstilse at thetta swa skeer oc bliffwer j alla handa mata som nw for scrifwit staar tha hængiom wi waart meneghæ køpmæns jncigle aff Hænsen meth wilia oc witscap for thetta breff som giort var i Bergwen thorsdaghen fore sanctorum Symonis et Jude dagh apostola anno domini mo. cdo. quintodecimo."
"1";"649";"Ollum monnum þæim sæm þetta bref sia ædher høyræ sændæ Jusse Olafsson sysluman j Soløyiom Helge Þoralderson ok Olafuer Eirikxsson logretes mæn j Soløyiom q. g. ok sinæ kunnikt gerande ad mer varom aa Walum som ligær j Vala sokn j Soløyiom a retto wakna þingi a fredagin nest eftir kynduls messo dagh a vij are ok xxta rikis wars vyrdulix herra herra Eirikx med gudz nadh Norikx kunghs sagum ok høyrdum vpaa ad þæir heldo hondum saman af æinæ holfuo Einar Borgarsson en af annare holfuo Olafuer Borgarsson kendizs þaa fyrnemdær Olafuer ad han hafde vp boret af fyrnemdom Æinare alla þa pæningæ som honum burde j arf eftir fadhor ok modhor. wrdu þæir ok þaa saatir ok aalsatir vm all þæira kaup ok skipte som þæir hofdo sin j mellom haft badhe laust ok fast. jtem fek Olafuer fyrnemdher Æinare fyrnemdum atter halfua adra stongh æing som liggær j øynne vidær Bergs eigana j Vala sokn som fyrnemdær Olafuer hafde haft af fyrnemdom Æinare wløyuis ok til sanninda her vm setto mit okoor jnsigle firir þetta bref som giort var deigi ok are som fyr segir."
"1";"650";"Ollom monnom þæim sem þetta bref se edhar høra sender Hauardar Loddinsson Birgir Aslason logrettomen j Hadingadale q. g. ok sina kunnikt gerande at mit varom j logmans gardenom j Gord a miduikudagen nesta fore laupars møsse a vii are ok xx rikis vaa(r)s virduleghs herra herra Eriks med guds naad Noreghs kunghs en þæir heldo hondom saman Sigurdar Eriksson ok Margareta Vebiarnar dotter af i holuo en af annare holuo Haluardar Eisstinsson med ti skilorde at fyr nempddar Sigurdar ok Marghareta kendest at þau hofdu selt ader nempdom Haluarde so mikit sem þau atto j Ringanese sem ligar j Olbergs kirkiu sokn j Krødesherade ok fulla *peneninga fore tekit med lutum ok lunnyndom sem til liggar ok leghit heuir fra fonno ok nyio ok til sannynda settom mid okkor insigle fore þetta bref en gort vaar de(g)i ok are sem fyr segir."
"1";"651";"Ollom monnom þæim sæm þetta bref sea ædher hœyra sænder Erikker Þorkilsson ok Asbiorn Þorkilsson loghrettes mæn j Ass sokn a Follo q. g. ok sina, meer wiliom idher kunnikt gera at meer varom a Hafuardhstadom er ligger j Aas sokn a palmsynnodagh aa vii are ok xx rikis wors wyrduleix herra herra Eriks medh gudz nadh Norix Swerix Dana kononger, saghom ok hœrdhom at þæir hældo handom saman Iœnis Olafsson af einne halfuo æn af annare halfuo Þora(l)fuer Askilsson ok Þora Jonsdotter æighin kono hans, medh þui skilordhe, þet þe wedherkendos fore oos at þe hafdo sælt Iœnisse Olafssyny fornæmdom, ix œres bool j Kolstadhom ok œres bool j Clomnostæin j œstragardenom er ligger j As sokn a Follo medh allom lutum ok lunnindom sæm til liggia ædher leghot hafua fra forno ok nyo wthan gars ok jnnan, kændos ok þa fornæmdh hion fore os at þe hafdo opborith af fornæmdom Iœnisse fœrsta pæning ok œfsta ok alla þær j mællom æfter þui sem j koup þæiria kom. Til þæs mero wisso ok witnisbyrdh þa sætto meer wkor insigle fore þetta bref ær gort (war) a dæghi ok are sæm for sæghir."
"1";"652";"Ollom monnom þeim som þetta bref se ædar hæyra sender Þorgæir Þolfsson ok Þordar Þorstæinsson quediu g. ok sina kunnikt gærandæ at mit varum a sydra Myklagardenom som liggar j Nykirkiu sokn a Vestfol om sancte Martins mœsso æftan a xxviii (are) rikis vars værdelix herra herra Erix med gudz nad Norix kungx sagom ok hæyrdom a at þær hældo hondom saman af æinæ halfuo Ræidar Gutormsson af annare halfuo Þorstæin Askiælsson kiændis ok þa fyrnæmfder Þorstæin at han hafde [sælt] fyrnæmfdom Ræidare Gutormssyni half marka bool j Vaszkiærræno nærdra liggar j Borra sokn a Vestfollœnna med lutum ok lunnyndom wthan [gardz] ok innan som liggar ædar ligit hafuer fraa forno ok nygio frialst ok hæimholt firir hvarium manne fra sik ok sinom ærvingom ok vndr fyrnafdum [Ræidare] ok hans ærvinga til æverdalika æigo vidrkiændis ok þa fyrnæfdar Þorstæin at han hafde j vpboræth af fyrnæmpdom Ræidare fyrsto pening [ok æfsto i Va]szkiær j nærdra gardenom *akurrœlaust firir huarium manne thil sannynda sætto mit vor insigle firir þetta bref ær giort var [a degi ok] are som fyr sigar."
"1";"653";"Ollum monnum þæim sæm þette bref sia æder høyre sende Narfue Skatason ok Kupse Eirigsson logrettomen q. gudes ok sinæ, kunigtgerande at mit varom a Finnestodhum er ligger a Hærneso j Alwereims kirkiu sokn j Austedalumæ, krosmøssodag vm varet a viij aare ok xx rikis okkars virdeligs herræ herre Eirigs meder gudes naadh Norigs Swia ok Skane konongs, þui j hia saghum ok høyrdum a handerband þeire brødhrenne Biorns Halwardz sonar af einno halfuo en af annere halfuo Audhun Halwardzson, meder þui skylorde at Biorn adernæmpder kiændez þæs at han hafde sælt Audhune brøder sinom fyrnæmpdom øyresbool jærder j væstre gardenom j fyrnæmpdo Finnestodum til æuærdelighre eigo ok alz afrædhes, kiændez ok Biorn j sama handerbande at han hafde þa vpboret af Audhune fyrsagdum fyrste pæning ok øfste ok alle þer j millum firir fyrnæmpdt øyres bool j Finnestodhum æfter þui som j kaup þeiræ kom, þette kaup samþykte ok Þoræ Þorgæirsdotter eghin kona Biorns adernæmpz meder sama handerbande, jtem sagde ok Biorn Haluardz son optnæmpder j sama handerbande at Audhun titnæmpder skal hafua allan væstregarden a Finnestodum frialsan ok ollungis akiærslelausan firir sik ok sinom ærfuingiom til æwerdeligre eigho, til sanninde her vm sættom mit okkor jnzigle firir þette bref er giort var a deghi are stadh ok timæ sæm fyr seghir."
"1";"654";"Ollom monnom þeim sem þetta bref sia edher høyra sender Anbiorn Odzson ok Þorgeir Ellingxson logreto men q. g. ok sina mit vilium jdher kunnigt gera at þar varo mit j hia a sancte Lafrans aftan a þi are er lidit var fra vars hæra byrd Jesv Christi þvsund aar iiii hundrat ar ok vp søytianda aar sagom ok høyrdom at Siugurdur Haldorsson vider gek med fullu handa bande at han hafde sælt ok afhent Hauardde Botolfssyni frialst ok akærolaust firi huarjum manne iiɉ laupsbol j nedra Kytin ok sex laupa bool j Bø ok so morg þing ok kør sem fyr nemdor Siugurdur erfdi eftir Gudridi Þorsteins dottor frend kono sina bade laust ok fast med þi skil ordde at Hauard Bottolfsson skal halda of nemdom Siugurdi mat ok klæde so lenge sem Siugurdur liuir ok gera i hans vt færd slikt sem gudh skytor Hauarde j hug, til sannenda her vm setto mit fyr nemder logreto men okor insigli firi þetta bref er gort var a are ok degi sem fyr segir."
"1";"655";"Wer Sigurder meder gudes miskun biskuper j Hamre heilsom ollom monnom aa Hadalande meder g. q. ok ware wer vilium at þeer vither at wer hofum fengit Haralde Gunners syni aarmenningh ok vmbod ifuir profastædømet her meder yder skal han stædiæ vm hofwdtiunder sætthæ sidda ok nidersætiæ ol þau malæmfnæ sæm han ma meder loghum ifuir taka. hofum wer bodit hanum at tala til huars manz logh ok rettyndæ en huorgin fræmmæræ þui bidhium wer yder ok biodhum. ollum iæmftsaman ok huarium vm sik at þeer verer hanum græidir ok goduiliugir ok suarer hanum væl til allræ rettæ malæ sæm han hefuer til ydar at tala sua sæm þeer vilir hafua anbun af gudhi. þak ok afwsæ af os. han skal ok bygiæ jærder warer þær sæm lausær værdæ aat haustænum. Ritat aa Gardlausum. Egidii messo dagh anno domini mo cdo xviio vndær waro secreto."
"1";"656";"Ollom monnom þem sem þetta bref se ædher høyra sender Magnus Atzorsson Berghuluer Hallason q. g. oc sina kunnukt gærande at mer varom a Wtne j Kinzara vika sokn a manodaghen næst æftir Marteins messo anno domini mo cdo xvijo sam oc høyrdom a at Haluarder Ereks(son) oc Ragna Stenars dotter sældo Holgere Quikssyne halfs iiii mamata bol j Hoghenom oc j Vik j Samla hærade j Jonadals kirkiu sokn j Hardangre oc halua grasgardana mæd ollom lutom oc lunnendom som til ligger ædher læghet hefuer (fra) forno oc nygiu vttan gardz oc jnnan ængo vndan skyldho frelst oc akæroloust firir huarium manne honom oc hans erfuingium til æuenleghra ægho mæd ægno oc odhle firir sæxtan kyrlagh æro þar loket y ix kyrlagh til sanninda settom mer okkor insigli firir þetta bref er gort var stad deghe oc are sem fyr sæghir."
"1";"657";"Ollom monnom þæim sæm þetta bref sea æder hœyra sændæ Haluarder Hafuardzson oc Þorer Eirikson q. g. oc sinæ kunniktgerande at mit varom a Berghi j Mossædale þorsdaghen nest æfter Bretti messo a ix are oc xxtæ rikis okars wyrduligs herra herra Eir(i)gs med gudz nad Noregs konongs sagom oc hœyrdom a at þæir heldo hondum saman af einni holfw Gudbrander Bardhæson en af annære heiderlighin man sira Olafuer Jochiælson prester a Hobœle med þui skilorde at fyrnæmfder Gudbrander kiændizst hafua selt adernæmfdom sira Olafue halft annet oyris boll jærdhær j Gudzþuæitum sæm liggær j Ho bœlessokn j fyrnæmft Mossædal frialst ok heimolt firir huarium manne med lutum oc lunindum sæm til liggær af forno oc nyu vttan gardz oc jnnæn samþykti þetta oc iakuæddæ j samu handerbande Ronnog Reidhulfsdotter moder adernæmfdz Gudbrandz, kiændizst oc tidnæmfder Gudbrander j hamu handerbande at han hafde af fyrnæmfdum siræ Olafue alt jærdar værder firir fyrnæmft halft annet œres bol æfter þui sæm j kaup þæiræ kom til sannindæ settom mit okor jnzsigli firir þetta bref er gort uar deghi oc are sæm fyr seghir."
"1";"658";"Ollom monnom þæim sæm þetta bref sæia ædder høyra sændha Olafuær Aslæson Þorgæir Amundæson Roolfuær Þordæson Kætil Ormdsson Arne Æiuindsson ok Sigurdær Asbiornæson q. (g.) ok sinæ kunnikt gerandhæ at mer warom a stæfno j nørdræ gardenom j Vikinnæ sæm liggær j Hawks sookt a Æikkiom a þosdaghen næstæ firir Haluardz mæsso a ix are ok xx rikis herra herra Æiriks med guds naadh Noriks kononghs sagom ok høyrdom a at þæir kændis þa allær Ællingær Þøstolfsson Þorbiorn Gestæinsson ok Þorer Hælgæ son at þæir varo stæfder þiit til fyrnæfdæ Vikkinnæ at bæra sannan witnis burd ok rættan hot sæm þæir þær af visto vm markæ gongo vm vego ok fenadhæ gongo til markarænnæ af Vikinnæ Krosgardenom Skrafsrudi ok af Brata. kwadde þa Sebiorn Þoresson fram þæssæ fyrnæfd vitne fyst Ællingær Þøstolfsson æn swa swor han a book mæd fullom æidstafue at mæyræ æn firir fimtiiu arom þa var han hæyme a Brata nær Æiuindæ stæk fædæ sinom viste han þa þæt at þæsser fyrnæfdær gardar Vikin Krosgardæn Skraafsrud ok Brata hafdo allær fenadhæ gongo til markarænnæ vp vm Tians klæyfuinæ ok vp om Rakkæ klæyfuinnæ mællom Pools assæn ok Lodens assæn ok hygge allær af þæim gordono(m) fyrnæfda badhe timbær ok trood vppe j Skatuidu dokkinnæ j morkinnæ swa sæm samæygo mæn jngæn kærde þa a annan. þær æftær swor Þorbiorn Gøstæinsson a book at mæyræ æn firir fiorætiiu arom sidan han var hæymæ j Vikinnæ nær fædæ sinom ok þæt viste han þa at Vikin ok fyrnæfder gardar ok þæt sagde hans fader honom firir honom at þæir hafdo allær fegongo til markarennæ ok hygge allær þæt þæir hoggæ vilde j morkinnæ jngæn høy(r)de han kæra þa a annan vm þa morkinæ. en æfter þæt swor en Þorer Hælgæson a book mæd fullom æidstafue at swa høyrde han Hælghæ fadur sin at segia at fyrsagder gardar atto allær bugongo til markarrænnæ ok hyggio allær hot sæm þæir hoggæ vilde j morkinne til tilfangæ ok ingan høyrde ek sagde Þorer æddær min fadder þær af at sægia at nokkoor amagadæ þa oftnæfdo mork æd fegongo fyr æn nu hafde ok fyrnæfdær Ællingær Þorbiorn ok Þorer serdæylis j æidi sinom at væggær þæn er liggær vp mællom Pools assæn ok Lodens assæn ok vp vm fyrnæfdæ Tians klæyfuinæ ok Rakkæ klæyfuinæ han skulde at oppen væra ok aldre sago þæir gard þær a gærdan fyrræ æn nu. tok þæssæ vitne Sigbiorn læns man a Æikkiom ok þæim nær værandhæ er j þæimmæ oftnæfdom gordonom æigæ ok til sannyndæ hærvm þa sættom mer woor jnsigli firir þetta bref ær giort var a degi ok are er fyr segir."
"1";"659";"Ollom monnom þeim som thetta bref sea æder høra sendær Thorgyls Smidhson q. g. ok sina kunnikt gerande at ek veith at endamerket er mith j ane millum Suflorud ok Kæsrudh ok j millum Branduls rudh ok Kæsrudh hørde ek min fader seiga fore mek at then bekken som ligger millum Suflorudh ok Branduls rudh ok gænger Brandulsrudh eiga nider med bekkenom sunnan fore ok soo nider j risit a fossenom damstokken ok karmana vttan ei støype throna ok huset ok er thetta a væstre landeno ok til sanninde sette ek mith jnsigle fore thetta bref er giort var Haluards messo eftan Siugurde hiauerande j fyrnemdo endamerke ok a ix are ok xxta rikis mins vyrdelix herra Eriks med guds *mad Norex kungs."
"1";"660";"Ollom monnom þæim sæm þetta bref sea æder høyra sænda Smider Æinarsson prester Finner Þorgiulsson Þorbiorn Biornsson ok Frode Grundason logretto men q. g. ok sina kunnikt gerande a(t) meer warom j prestgardenom a Sandom er ligger a Vestfoldh a sunnodagen nesta æfter hælga likama dagh a niunda are ok xxta rikis wars wyrduliks herra herra Eiriks mæder gudz nadh Noreks konongs sagom ok høyrdom a at þau heldo handom saman af æinnj halfwo hæiderligin man sira Hakon Gudþormusson koorsbroder j Oslo ok prester a Sandom, en af annare halfwo Ormer Nicolosson ok Joron Amunda dotter æigin kona hans mæder þui skilorde at þau vidrkenduz at þau hafdo sælt fyrnemdom sira Hakone merkar bool jardar j Fitenne ok laups landh j Slædanese er liggia j fyrnemdre Sanda sokn mæder ollom lutum ok lunnyndom sæm þer til liggia æder leget hafwa fra forno ok nyo vttan gardz ok innan frialst ok hæimholt firir huærium manne. Viderkenduz ok fyrnemdh hion j sama handarbande at þau hafdo vp boret af fyrnemdo(m) sira Hakone fyrsta pæningh ok øfsta ok alla þer j millom efter þui sæm j kaup þæira kom firir fyrnemdar jarder j godom verdaurom xviij kyrlogh ok ij marka kyr. Ok til sanynda her vm sættom meer wor jnsigli firir þetta bref er giort war dæigi ok are sæm fyr sæigir."
"1";"661";"Ollom monnom þæim sem þetta bræf seæ eder høyræ sender Bryniulfer Gunnærson ok Alfer Biornson lagrettomæn q. g. ok sinæ kunniktgærande at mit varom j Kærvarpenæ a manadagen næst firir Mykialsmøssa a xxx aræ rikis okkors vyrdulix herræ herræ Eirix med gudz nad Norex kungx sagom ok hørdom a at þeir heldo hondom saman Vlfer Peterson prester a Fagabergæ ok Ellinger Eirixson med þeim skylmalæ at þeir laugdo till Hamars ii syknæ daga næst efter vætter nættæ vnder endelikin doom okkors vyrdulix herræ biscopbsens eder hans officialem vm þæn manzslut er fader hans hafde gefuit j fyrnemfdo varpæ till Fagabergx kirkiu. þill sanindæ her vm settom ver okkor incigle firir þettæ bref er giort var a dægi ok aræ sem fyr seger."
"1";"662";"Ollom monnom þæim sæm þetta bref sæ æder høra sendir Þoralder Kanæ q. g. oc sina kunnikt giorande at ek hafuar sæt welbornom manne Markuard Buk alt Gudrima sæm ligger j Skirikx saal fore xx eingilska nobila oc attongen j Hoflanz idu sæm ligger j Heidareimssokn frialst oc heimholt oc akærolaust fore huarium manne oc einktit af at sla fyr en han hafuar sina peninga after oc til sanynda her wm sætto þesse gode men sin jncigli med minu er sua heita sira Helgi Sueinsson prester a Toneime oc Skak Pædersson fore þetta bref er giort war a Brynla sabbato post ascensionem domini anno domini mo cdo decimo nono."
"1";"663";"Ollom monnom þæm sæm þetta bref sea æder høyra sender Nicholis Magnusson prester a Sudhrime Gunnar Iacobsson Symon a Fosseme Bryniolfer a Vilnom Lodhen a Immissogh ok Saxe a Liidh q. g. ok sina, kunnykt gørande at meer warom a Lørine j rættom stemfnoby a midhvikudaghin næst æfter sancte Jacobs dagh, saghum ok hørdhum vppa, at þer komo a stemfno for oss, af einne halwo Gudhthormer skruk j vmbodhe Sighwrdhar Jonssonar en af andre haluo Jon a Biorko vmbodzman Gudthorms Beng(t)ssonar, kændos þa badhir, at þa var þeira logliker stemfnodager þighat till profs vm Lørineteegh, ledde þa Gudthormer førnæmfder fram tu skillrek witne, ær swa heta, Þorkell Þorkelsson ok Hanes skomaker ær swa sworo a book mæd fullum *edzstef at þe waro j hia sagho ok hørdhu vppa, at ærliken man herra Jon Martensson taladhe till Þorgeir skeef, vm Lørine teegh, som han hafdhe haft vm mang aar, ok saghde at han vilde þet eyg swa længer hafua æn Þorgeir beddis þet till læns af herra Jone framdelis, ok sagdhe at han vilde gierna gøra hanum þer lika fore, till sannynda sættom wi wor jnsighle fore þetta bref ær gort war a dæghi sæm for sæghir anno domini mo cdo xixo. jtem sette Stopul sit jnsigle mæd warom jnsiglom som vithnen took a stemfnonne till sanninda."
"1";"664";"Þet se ollom godhom monnom kunnikt at mit Stepan Thomasson ok Klemetter Aalfsson warum i Hofs kirkiu a Þotne Magnus messo dagh a xxxtæ are rikis okors wirdelix herra herra Erix med *guzd naad Norix kungs þui i hia sagom ok høyrdum at þau heldo hondum saman met þeim skilmalæ at Olof Alfsdotter hafde selt Botolue Þorersyni halfdh Ræiæbergh sem ligger i Asæ a Þotne frialst ok hæimolt firir huarium manne ok fyrir tegit fyrsta peningh ok øfstæ ok alla þer i millum sem i kaup þæiræ kom til sannindæ her vm setta mit okor incigle fyrir þetta bref er gort war a degi ok are sem fyr seigir."
"1";"665";"Ollom monnom þæim sem þettæ bref sea ædr høyræ sendir Eiriker Olafsson ok Eiriker Andresson logretomen q. g. ok sinæ kunnick gerande at mith warom a Hafswale j Hofs sokn j Lande a midwikudagen nestæ firir wetternetter a xitæ are ok xxtæ rikis okkars wyrdulex herræ herræ Eiriks mæd guds nadh Noregs konongh saghom ok høyrdhom a ordh ok a handerbandh þæiræ at Ingeridh Eiriks dotter kendest at hon hafde selt Petre Þorgardssyni swa myklæ iord sem hon atte j Skæide er ligger j fyrnefdre Hofs sokn j Lande frialsæ ok hæi molæ firir hwarium mane mæd ollom þæim lutum ok lunendhum sem till þæiræ ierdr liggr ædr leget hefuer kendest ok þa fyrnemfd Ingeridh at hon hafde wp boret af fyrnemfdhom Petre hwarn peningh sem j kaup þæiræ kom till sanynde setto mith okkor incigle firir þettæ bref er gort war a degi ok are sem fyr segir."
"1";"666";"Vniuersis et singulis tam presentibus quam futuris presens scriptum cernentibus ego Tidericus Semme conciuis Lubicensis tenore presencium recognosco publice protestando quod ego de bona voluntate et matura deliberacione vnacum vxore mea legittima Margarete relicte Hinrici Sparken pie memorie nostrisque heredibus facimus constituimus et ordinamus per presentes omnibus modis via et jure quibus decet et oportet in verum nostrum et legittimum procuratorem famosum oc strenuum militem Endridum Erlendri. ammonendi postulandi accipiendi jure prosequendi coram quibuscunque judicibus nostra iusta debita et vera hereditaria a honesto ac circumspecto capitulo et dyocesi Orchadensi de qua omnia et singula infra scripta debita et bona tam leuata quam erogata venerabiles in Christo patres ac domini quorum corpora in Christi pace requiescant Hinricus et Johannes dei et apostolice sedis gracia episcopi dicte Orchadensis dyocesis a dicto Hinrico Sparken bene et sufficienter ad eorum nutum receperunt et leuauerunt prout in ipsorum sanis litteris super hoc confectis plenius continetur mediantibus quibus sumus communiti. quarum vna oblicatur in quindecim lagenas et dimidia butiri in festo sancti Johannis baptiste persoluendis, altera vero tenetur in quinque lastis et duabus lagenis butiri et in tribus lastis lane in festo beati Michaelis in Bergis regni Norvegie persoluendis. tempore autem quo ad bona sepedicti Hinrici prouenerunt certum contractum in datiuo mercimoniali ac sufficienti pondere in antedictis festis sine protraccione longiori et absque vllo impedimento soluere promiserunt quod minime factum est. Qua propter racione premissorum dantes specialiter et expresse domino Endrido militi plenam et omnimodam potestatem agendi faciendi et dimittendi in omnibus causis motis et mouendis contra dictam dyocesim de veritate dicenda per ipsum uel per alium suum procuratorem substitutum et omnia alia faciendi quod nos si presentes essemus debemus facere uel possemus. ratum et gratum habi[turi] quicquid per dictum nostrum procuratorem aut substitutum ab eo circa premissa acta fuerint et procurant. In quorum omnium et singulorum testimonium omnia predicta esse vera bona fide absque fraude presentes interfuerunt prouidi ac circumspecti viri Hinricus Kracht Bernhardus Sluter Johannes Eynentwintich Engelbertus Hilger de communi insuper consensu eorum sigilla simul cum sigillo meo antedicti Tiderici presentes litteras fecimus communiri. Datum Bergis anno domini mo cccco xixo ipso die Crispini et Crispiniani martirum."
"1";"667";"Ollom monnom þeim sem þettæ bref sea ædæ høyræ sændæ Þorstein Palsson Audhon Þormozsson Þorstein Þyostolfsson logrætto men q. g. ok sinæ kunigt gerande ad mer warom j stæmnostwnne j Holdabø er liggir j Hiordale a Wagha a manadaghin nestæ æfter Nichulas messo a elluftæ are ok xxta rikis wars wyrduligs herræ herræ Eirikx mæd gudes nadh Noregs kunungs saghom ok hørdom a ad Gudbrander Birghirsson kiendist ok fulla widirgango weitte firi oos ok marghom adrom godom monnom ad han hafde sælt Arnæ Amundæsyni xii aura bool jærder j nørdræ gardenom j Farastadum er liggir a Win j Ringabu soken friælst ok heimult firi hwariom manne mæd ollom þeim lutum ok lunnandom sem til firnæmth xii aura bool jærder hæfwir legh(et) ad forno ok nyghio wttan gardz ok innæn til ewerdelighar egho ok allz afrædes, kiendis ok firnæffder Gudbrander samstundes ad han hafde opborit af firnæmdom Arnæ fysta peningh ok sidhastæ ok alla þer j millom sem j kaup þeiræ kom firi adhernæmth xii aura bool jærder j Farastadum ok til sannyndæ sættom meer war incigle firi þetta bref er gort war dæghi ok are sem fir seghir."
"1";"668";"Ollom monnom þeim sæm þetta bref sea æder hœyra sændæ Simon Jonson prester aa Krakæstadom ok Jon Lodhenson q. g. ok sina kuniktgerande at a Krakæstadom vm logurdagen nest æfter Pauli anno domini mcdxx sagom ok hœyrdom a at Jngiborg Biornsdotter kiændez mæd handerbande at hon hafde vnt sira Olafue Jochiælsyni preste a Hobœle halft œyris bool jærdher j nordgardenom j Mædhalby j Hobœl sokn j vtfærd æfter Þryrik bondæ sin honom sira Olafue til allæ egu mæd ollom lutum ok lunnindom sæm þer til ligger ok annet halft œyris bolet gaf hon til bœnahalz firi fyrnæmfdæn bondæ sin prestonom til bordheldis a Hobœle hwan æfter annen til sannindæ settom mit okor jnzsigli firi þetta bref er gort var degi ok are sæm fyr segir."
"1";"669";"Ollum monnum þæim sæm þettæ bref sea ædhær hœyræ kunnit gærandhæ at a vi are ogh xx rikis okkars vyrdhulix herræ herræ Eirikx mædær gudz nadh Norekx konungx varo mit Peter Gudulfson prester a Atrodhom a Tinne a Þelamarkkennæ ok Gunner Samundhæson logretæ man a Tinne a œfræ Gœysdali j Atrodhæ sookn a Tinne saghom ok hœyrdhom a eer þæir heldo hondhom samaan af einnærræ haluo Halgrimær Tomaasson een af annæræ haluo Kaal Sumarlizson saghde þa fyrnæmdhær Kaal at þeir hofdhu kœypt jordhum. frialsædhæ þa Halgrimer Tomasson Kalle Sumarlidsyni þriggiæ markkæ bool ok ha(l)flœypis land j Milande er liggær j Mælsonk en Kal Halgrimi iii markkæ bool j Inggulflande er liggær j Dalsonk ok mork gulz millium iærdennæ frialsædhæ huar odrum fyrnæmder iærdir mæder fisski ok fyglli lutum ok lunnindum vtten garz ok innen sæm til ligger ok leghet heuer fra fonnu ok nyghiu til æuærdælighæ eighu kendiz ok fyrnæmder Halgrimer Tomasson at han hafdhe vp boredh fystæ penigh ok œfstæ ok allæ þer j millium af þeire mork gulz sæm j kaup þeiræ kom til sannindæ sættum mit okkor incigle firir þettæ bref er giort var a friadaghen nest ettir kyndismesso a samu are sæm fyr seghir."
